hex,lat,lon,n_focos,brillo_medio,brillo_max,frp_medio,frp_max,brillo_t31_medio,pct_noche,pct_verano,pct_conf_alta,n_anios_activo,mes_pico,elevacion,temp_media,precip_anual,viento_medio,humedad_relativa,cobertura_veg,dist_asentamiento_km,dist_ruta_km
85cf88a7fffffff,-46.318,-72.762,1.0,331.4,331.4,4.55,4.55,286.79,0.0,0.0,0.0,1.0,9.0,451.0,3.93,558.45,4.29,82.67,bosque,90.737,97.275
85cf88b3fffffff,-46.532,-72.542,9.0,315.41,343.23,3.528,10.22,282.22,0.778,0.0,0.0,1.0,4.0,1520.0,3.93,558.45,4.29,82.67,suelo_desnudo,70.028,97.418
85cf88b7fffffff,-46.47,-72.732,1.0,329.17,329.17,2.58,2.58,285.79,0.0,0.0,0.0,1.0,9.0,613.0,3.93,558.45,4.29,82.67,bosque,85.072,104.165
85cf88bbfffffff,-46.441,-72.383,5.0,343.006,367.0,7.044,18.79,286.988,0.0,0.0,0.2,3.0,9.0,830.0,3.93,558.45,4.29,82.67,suelo_desnudo,59.139,81.665
85cf88c3fffffff,-46.53,-71.659,17.0,323.208,347.64,2.118,5.78,288.621,0.412,0.235,0.0,9.0,9.0,208.0,4.03,496.4,5.81,79.59,pastizal,2.926,56.359
85cf88c7fffffff,-46.471,-71.848,3.0,331.263,332.93,2.547,4.39,294.64,0.0,0.0,0.0,2.0,10.0,202.0,4.03,496.4,5.81,79.59,agua,18.819,62.489
85cf88cffffffff,-46.379,-71.692,3.0,326.457,351.26,4.133,8.4,274.703,0.667,0.0,0.0,1.0,7.0,202.0,4.03,496.4,5.81,79.59,agua,19.174,49.248
85cf88d3fffffff,-46.681,-71.626,33.0,350.769,367.0,38.142,134.25,308.496,0.061,0.273,0.242,3.0,11.0,664.0,4.03,496.4,5.81,79.59,pastizal,14.493,53.759
85cf88dbfffffff,-46.59,-71.47,1.0,329.18,329.18,1.43,1.43,294.72,0.0,0.0,0.0,1.0,10.0,210.0,4.03,496.4,5.81,79.59,matorral,12.985,41.536
85cf8903fffffff,-45.826,-73.385,1.0,336.39,336.39,3.24,3.24,277.68,0.0,0.0,0.0,1.0,11.0,478.0,4.63,1474.6,2.81,90.49,bosque,148.267,135.446
85cf8913fffffff,-45.978,-73.357,1.0,345.01,345.01,8.73,8.73,295.62,0.0,0.0,0.0,1.0,11.0,620.0,4.63,1474.6,2.81,90.49,bosque,147.486,132.914
85cf8943fffffff,-45.71,-72.88,1.0,346.11,346.11,8.3,8.3,294.35,0.0,0.0,0.0,1.0,10.0,454.0,6.11,1730.1,2.45,89.95,bosque,107.345,98.643
85cf899bfffffff,-46.284,-73.3,1.0,335.73,335.73,7.21,7.21,286.26,0.0,0.0,0.0,1.0,10.0,427.0,6.92,1489.2,2.63,88.74,bosque,131.84,134.397
85cf89c7fffffff,-46.041,-73.168,4.0,342.015,348.78,6.262,7.81,298.308,0.0,0.75,0.0,2.0,12.0,984.0,4.63,1474.6,2.81,90.49,bosque,131.3,118.891
85cf8a07fffffff,-45.564,-71.178,1.0,330.73,330.73,0.38,0.38,273.5,0.0,0.0,0.0,1.0,9.0,599.0,5.57,598.6,6.05,78.64,pastizal,26.82,36.331
85cf8a17fffffff,-45.714,-71.144,6.0,342.08,354.76,16.895,20.86,307.528,0.0,0.0,0.0,1.0,11.0,682.0,5.57,598.6,6.05,78.64,pastizal,34.379,19.455
85cf8a1bfffffff,-45.682,-70.808,3.0,343.857,347.11,6.627,7.82,275.113,0.0,0.0,0.0,2.0,4.0,497.0,5.57,598.6,6.05,78.64,pastizal,42.814,23.467
85cf8a27fffffff,-45.294,-71.58,3.0,327.067,337.24,5.22,6.37,278.293,1.0,1.0,0.0,1.0,1.0,569.0,5.57,598.6,6.05,78.64,pastizal,29.074,69.165
85cf8a53fffffff,-45.648,-70.473,11.0,339.152,357.08,19.517,42.5,283.546,0.0,0.0,0.0,3.0,8.0,544.0,7.07,485.45,6.48,72.74,suelo_desnudo,17.252,16.054
85cf8a57fffffff,-45.59,-70.658,9.0,341.7,354.35,9.857,21.28,295.459,0.0,0.0,0.0,3.0,4.0,615.0,7.07,485.45,6.48,72.74,pastizal,32.894,31.566
85cf8a67fffffff,-45.174,-71.095,1.0,342.4,342.4,3.78,3.78,301.46,0.0,0.0,0.0,1.0,3.0,877.0,6.59,638.75,6.64,74.52,pastizal,25.706,79.107
85cf8ab3fffffff,-45.896,-71.449,1.0,326.56,326.56,2.81,2.81,273.65,0.0,0.0,0.0,1.0,6.0,726.0,5.57,598.6,6.05,78.64,pastizal,38.465,3.696
85cf8b03fffffff,-45.201,-72.286,1.0,331.52,331.52,3.52,3.52,296.85,0.0,1.0,0.0,1.0,12.0,906.0,5.23,1408.9,2.43,88.85,bosque,71.515,93.831
85cf8b1bfffffff,-45.262,-72.102,3.0,321.227,338.2,2.94,4.32,290.1,0.333,0.333,0.0,3.0,9.0,1063.0,5.23,1408.9,2.43,88.85,bosque,55.689,80.797
85cf8b33fffffff,-45.077,-72.656,4.0,330.49,332.23,5.23,7.31,297.365,0.0,1.0,0.0,1.0,1.0,866.0,5.23,1408.9,2.43,88.85,bosque,103.442,122.137
85cf8b53fffffff,-45.234,-71.764,1.0,330.24,330.24,2.38,2.38,286.56,0.0,0.0,0.0,1.0,10.0,495.0,3.78,1065.8,4.11,87.88,bosque,40.206,76.273
85cf8b57fffffff,-45.173,-71.949,1.0,314.08,314.08,1.34,1.34,271.77,1.0,0.0,0.0,1.0,7.0,643.0,3.78,1065.8,4.11,87.88,bosque,53.846,85.811
85cf8b5bfffffff,-45.144,-71.612,3.0,328.38,331.79,3.333,4.68,277.717,0.0,0.0,0.0,2.0,6.0,910.0,3.78,1065.8,4.11,87.88,pastizal,45.977,85.728
85cf8b8ffffffff,-45.442,-72.411,1.0,331.64,331.64,2.31,2.31,290.67,0.0,1.0,0.0,1.0,12.0,95.0,5.32,1098.65,2.39,86.3,bosque,70.557,79.524
85cf8b93fffffff,-45.744,-72.35,2.0,333.93,337.24,5.26,5.34,288.29,0.0,0.0,0.0,2.0,3.0,542.0,5.32,1098.65,2.39,86.3,bosque,67.96,57.925
85cf8b97fffffff,-45.683,-72.536,9.0,328.02,342.37,7.088,23.29,290.273,0.333,1.0,0.0,2.0,1.0,1188.0,5.32,1098.65,2.39,86.3,bosque,80.429,73.925
85cf8b9bfffffff,-45.654,-72.194,6.0,332.923,347.49,5.852,13.65,292.432,0.0,0.333,0.0,3.0,10.0,246.0,5.32,1098.65,2.39,86.3,pastizal,53.652,51.577
85cf8babfffffff,-45.228,-72.626,5.0,335.286,342.14,7.756,10.81,294.29,0.0,0.8,0.0,2.0,1.0,223.0,5.32,1098.65,2.39,86.3,bosque,93.679,108.112
85cf8bb3fffffff,-45.469,-72.752,4.0,334.042,341.72,10.715,23.4,289.762,0.5,0.0,0.0,2.0,9.0,471.0,5.32,1098.65,2.39,86.3,bosque,96.598,99.469
85cf8bbbfffffff,-45.38,-72.596,9.0,331.317,367.0,2.949,5.32,284.506,0.889,1.0,0.111,1.0,12.0,117.0,5.32,1098.65,2.39,86.3,bosque,86.19,95.058
85cf8bc3fffffff,-45.474,-71.885,3.0,329.02,353.05,57.777,85.44,293.613,0.333,0.333,0.0,1.0,11.0,1187.0,4.75,824.9,3.54,84.98,bosque,29.713,52.415
85cf8bc7fffffff,-45.413,-72.071,1.0,329.96,329.96,3.51,3.51,280.56,0.0,1.0,0.0,1.0,1.0,802.0,4.75,824.9,3.54,84.98,pastizal,45.611,64.854
85cf8bcbfffffff,-45.384,-71.732,5.0,340.434,354.06,42.964,87.04,298.934,0.0,1.0,0.0,1.0,12.0,1253.0,4.75,824.9,3.54,84.98,bosque,24.917,59.359
85cf8bd3fffffff,-45.625,-71.854,3.0,338.03,342.15,12.81,20.99,285.687,0.0,0.0,0.0,1.0,10.0,858.0,4.75,824.9,3.54,84.98,bosque,27.118,36.049
85cf8bd7fffffff,-45.564,-72.039,24.0,325.258,367.0,11.065,84.75,292.307,0.583,0.75,0.042,4.0,1.0,309.0,4.75,824.9,3.54,84.98,bosque,40.428,49.584
85cf8bdbfffffff,-45.535,-71.7,4.0,319.495,339.48,2.992,4.7,277.298,1.0,1.0,0.0,1.0,12.0,746.0,4.75,824.9,3.54,84.98,pastizal,14.065,42.445
85cf8c07fffffff,-47.26,-72.034,38.0,323.924,356.7,6.746,44.18,280.753,0.868,0.0,0.0,3.0,6.0,152.0,3.71,416.1,5.43,77.37,agua,84.583,77.312
85cf8c0bfffffff,-47.227,-71.683,1.0,340.3,340.3,8.13,8.13,292.21,0.0,0.0,0.0,1.0,10.0,576.0,3.71,416.1,5.43,77.37,pastizal,62.019,51.37
85cf8c0ffffffff,-47.168,-71.874,2.0,324.515,325.28,4.06,4.06,235.3,1.0,0.0,0.0,1.0,7.0,632.0,3.71,416.1,5.43,77.37,pastizal,71.044,66.947
85cf8c13fffffff,-47.47,-71.808,8.0,344.289,367.0,18.202,52.64,298.653,0.0,0.25,0.25,2.0,11.0,179.0,3.71,416.1,5.43,77.37,suelo_desnudo,66.505,61.457
85cf8c17fffffff,-47.411,-72.001,154.0,331.26,367.0,20.128,288.72,287.194,0.584,0.37,0.065,7.0,6.0,1032.0,3.71,416.1,5.43,77.37,suelo_desnudo,81.109,75.215
85cf8c33fffffff,-47.2,-72.226,3.0,336.07,348.53,7.807,9.87,288.05,0.0,0.0,0.0,1.0,5.0,152.0,2.98,514.65,3.97,81.08,suelo_desnudo,85.259,92.489
85cf8c37fffffff,-47.14,-72.418,10.0,323.602,347.3,3.32,7.49,279.258,0.9,0.0,0.0,1.0,3.0,725.0,2.98,514.65,3.97,81.08,pastizal,88.867,107.933
85cf8c53fffffff,-47.344,-71.299,21.0,342.08,367.0,22.74,68.75,293.327,0.0,0.0,0.048,2.0,9.0,403.0,2.96,390.55,6.72,77.71,pastizal,30.224,21.924
85cf8c57fffffff,-47.285,-71.491,1.0,341.49,341.49,4.76,4.76,308.86,0.0,1.0,0.0,1.0,2.0,494.0,2.96,390.55,6.72,77.71,suelo_desnudo,46.104,36.141
85cf8c67fffffff,-46.865,-71.94,14.0,339.412,367.0,24.384,85.63,297.936,0.214,1.0,0.143,1.0,1.0,1701.0,2.49,518.3,5.43,81.47,pastizal,42.188,81.56
85cf8c6bfffffff,-46.832,-71.592,8.0,356.588,367.0,91.166,180.78,321.859,0.0,0.0,0.375,1.0,11.0,1513.0,2.49,518.3,5.43,81.47,suelo_desnudo,31.406,55.433
85cf8c87fffffff,-47.655,-72.129,8.0,350.432,367.0,56.309,95.91,314.158,0.0,1.0,0.125,1.0,1.0,1586.0,3.71,416.1,5.43,77.37,suelo_desnudo,93.468,90.176
85cf8c8ffffffff,-47.563,-71.968,21.0,350.921,367.0,43.117,193.95,300.549,0.0,0.81,0.333,3.0,1.0,1095.0,3.71,416.1,5.43,77.37,otro_0,79.537,75.505
85cf8ca3fffffff,-47.444,-72.355,5.0,355.536,367.0,24.804,64.5,296.744,0.0,1.0,0.4,2.0,12.0,638.0,2.81,569.4,3.59,82.09,pastizal,107.68,102.069
85cf8cabfffffff,-47.352,-72.194,3.0,331.873,341.23,3.82,5.32,287.307,0.0,0.0,0.0,2.0,9.0,507.0,2.81,569.4,3.59,82.09,bosque,96.174,89.309
85cf8caffffffff,-47.292,-72.386,1.0,333.9,333.9,4.47,4.47,287.41,0.0,0.0,0.0,1.0,7.0,1312.0,2.81,569.4,3.59,82.09,suelo_desnudo,100.509,103.806
85cf8cb7fffffff,-47.536,-72.517,1.0,328.21,328.21,1.94,1.94,292.71,0.0,0.0,0.0,1.0,11.0,975.0,2.81,569.4,3.59,82.09,bosque,120.213,115.302
85cf8cbbfffffff,-47.503,-72.162,32.0,336.058,367.0,21.03,88.19,293.782,0.25,0.688,0.156,3.0,1.0,1563.0,2.81,569.4,3.59,82.09,suelo_desnudo,93.285,88.325
85cf8cc7fffffff,-47.529,-71.615,3.0,296.45,297.76,0.653,0.71,267.443,1.0,0.0,0.0,1.0,8.0,134.0,5.39,295.65,6.34,69.31,suelo_desnudo,52.72,49.072
85cf8ccffffffff,-47.436,-71.457,80.0,338.863,367.0,13.951,51.35,285.273,0.075,0.0,0.038,6.0,6.0,156.0,5.39,295.65,6.34,69.31,suelo_desnudo,39.961,34.708
85cf8d43fffffff,-46.775,-72.671,26.0,335.06,367.0,26.189,86.51,296.292,0.269,1.0,0.192,2.0,2.0,202.0,2.98,514.65,3.97,81.08,agua,83.505,123.981
85cf8d47fffffff,-46.713,-72.862,1.0,316.45,316.45,1.97,1.97,282.71,1.0,0.0,0.0,1.0,3.0,534.0,2.98,514.65,3.97,81.08,bosque,96.08,129.069
85cf8d4bfffffff,-46.684,-72.511,9.0,330.083,367.0,6.482,20.63,290.699,0.222,0.444,0.111,3.0,2.0,202.0,2.98,514.65,3.97,81.08,agua,69.13,108.422
85cf8d4ffffffff,-46.623,-72.701,37.0,324.849,367.0,9.14,48.45,288.658,0.514,0.919,0.027,3.0,2.0,319.0,2.98,514.65,3.97,81.08,bosque,82.545,113.222
85cf8d57fffffff,-46.866,-72.832,6.0,330.615,354.32,8.015,25.18,286.715,0.5,0.0,0.0,1.0,3.0,204.0,2.98,514.65,3.97,81.08,bosque,98.369,139.639
85cf8d5bfffffff,-46.836,-72.48,1.0,304.11,304.11,1.22,1.22,262.54,1.0,0.0,0.0,1.0,6.0,616.0,2.98,514.65,3.97,81.08,bosque,72.361,120.841
85cf8d67fffffff,-46.436,-73.272,5.0,332.874,335.06,4.336,6.18,291.298,0.0,0.0,0.0,2.0,10.0,92.0,2.82,1441.75,3.33,89.12,bosque,126.737,138.344
85cf8d6ffffffff,-46.346,-73.111,4.0,336.188,344.62,34.427,63.48,298.712,0.0,0.0,0.0,2.0,10.0,855.0,2.82,1441.75,3.33,89.12,bosque,116.082,123.015
85cf8d9bfffffff,-47.353,-73.097,5.0,340.638,344.67,8.398,10.23,277.938,0.0,1.0,0.0,1.0,2.0,164.0,2.33,795.7,3.53,86.25,nieve_hielo,142.911,157.544
85cf8dc3fffffff,-47.17,-72.771,11.0,342.545,367.0,15.212,26.81,291.141,0.091,0.0,0.273,2.0,11.0,620.0,2.98,514.65,3.97,81.08,pastizal,110.997,133.928
85cf8dc7fffffff,-47.109,-72.964,4.0,329.942,345.62,3.715,3.9,292.24,0.5,0.5,0.0,1.0,11.0,834.0,2.98,514.65,3.97,81.08,pastizal,119.203,149.346
85cf8dcbfffffff,-47.079,-72.61,150.0,330.715,367.0,29.729,389.6,287.036,0.44,0.0,0.133,2.0,3.0,487.0,2.98,514.65,3.97,81.08,bosque,95.09,123.553
85cf8dcffffffff,-47.018,-72.802,4.0,338.042,352.72,7.305,18.46,292.838,0.0,0.0,0.0,2.0,10.0,375.0,2.98,514.65,3.97,81.08,bosque,103.469,139.303
85cf8dd3fffffff,-47.323,-72.741,582.0,334.676,367.0,23.527,325.68,296.514,0.294,0.99,0.084,3.0,2.0,153.0,2.98,514.65,3.97,81.08,pastizal,120.497,130.579
85cf8dd7fffffff,-47.262,-72.934,147.0,324.247,367.0,17.338,343.11,290.563,0.735,1.0,0.041,2.0,2.0,648.0,2.98,514.65,3.97,81.08,bosque,126.937,145.329
85cf8ddbfffffff,-47.231,-72.579,23.0,338.176,367.0,11.456,26.77,288.408,0.304,0.0,0.217,2.0,11.0,356.0,2.98,514.65,3.97,81.08,pastizal,104.652,118.721
85cf8e03fffffff,-46.672,-70.749,20.0,357.34,367.0,34.322,98.33,304.755,0.0,0.0,0.5,2.0,10.0,549.0,7.17,255.5,6.31,68.01,suelo_desnudo,16.131,9.32
85cf8e07fffffff,-46.615,-70.937,8.0,329.461,336.34,3.645,6.77,288.834,0.125,0.375,0.0,4.0,1.0,418.0,7.17,255.5,6.31,68.01,pastizal,2.285,1.085
85cf8e0bfffffff,-46.58,-70.596,3.0,340.043,348.2,15.467,28.16,301.173,0.0,0.0,0.0,1.0,10.0,549.0,7.17,255.5,6.31,68.01,matorral,25.342,13.494
85cf8e0ffffffff,-46.522,-70.784,1.0,343.12,343.12,5.91,5.91,306.13,0.0,1.0,0.0,1.0,2.0,522.0,7.17,255.5,6.31,68.01,pastizal,13.226,0.12
85cf8e1bfffffff,-46.73,-70.56,1.0,339.69,339.69,2.96,2.96,277.49,0.0,0.0,0.0,1.0,5.0,770.0,7.17,255.5,6.31,68.01,pastizal,31.828,18.525
85cf8e23fffffff,-46.406,-71.16,13.0,332.602,353.11,6.215,17.88,277.511,0.308,0.0,0.0,3.0,6.0,494.0,7.12,270.1,6.5,69.07,pastizal,27.207,26.587
85cf8e27fffffff,-46.347,-71.348,10.0,345.929,367.0,11.646,31.4,291.924,0.0,0.0,0.2,3.0,7.0,272.0,7.12,270.1,6.5,69.07,suelo_desnudo,30.844,41.621
85cf8e33fffffff,-46.556,-71.126,2.0,336.58,344.58,5.05,5.31,293.665,0.0,0.0,0.0,1.0,10.0,273.0,7.12,270.1,6.5,69.07,pastizal,15.579,15.487
85cf8e47fffffff,-46.487,-70.444,1.0,327.64,327.64,0.19,0.19,278.28,0.0,0.0,0.0,1.0,5.0,533.0,7.91,233.6,6.65,65.22,pastizal,38.701,21.065
85cf8ea3fffffff,-46.799,-71.246,26.0,342.307,367.0,20.033,53.33,309.059,0.0,1.0,0.038,1.0,1.0,1508.0,2.96,390.55,6.72,77.71,suelo_desnudo,33.166,30.424
85cf8ea7fffffff,-46.74,-71.436,4.0,348.832,367.0,15.285,16.41,312.61,0.0,1.0,0.25,1.0,1.0,1415.0,2.96,390.55,6.72,77.71,suelo_desnudo,25.747,40.716
85cf8eaffffffff,-46.648,-71.281,2.0,350.11,367.0,5.745,5.97,295.855,0.0,0.0,0.5,2.0,9.0,384.0,2.96,390.55,6.72,77.71,matorral,27.475,27.147
85cf8ec7fffffff,-46.879,-70.524,1.0,348.84,348.84,3.36,3.36,301.43,0.0,1.0,0.0,1.0,1.0,606.0,5.08,259.15,6.42,70.44,suelo_desnudo,44.154,14.646
85cf8ed7fffffff,-47.029,-70.487,10.0,338.32,356.34,5.504,8.33,292.191,0.0,0.4,0.0,6.0,1.0,597.0,5.08,259.15,6.42,70.44,pastizal,56.901,14.991
85cf9007fffffff,-47.064,-65.995,1.0,332.47,332.47,2.49,2.49,275.98,0.0,0.0,0.0,1.0,7.0,0.0,10.38,405.15,7.16,75.13,agua,76.709,59.463
85cf9097fffffff,-47.593,-65.988,1.0,336.66,336.66,4.88,4.88,288.3,0.0,1.0,0.0,1.0,1.0,107.0,9.95,317.55,6.99,72.08,pastizal,18.733,6.644
85cf9123fffffff,-46.522,-67.519,123.0,321.888,367.0,3.654,28.42,285.308,0.528,0.309,0.041,10.0,1.0,67.0,10.85,295.65,6.75,63.07,matorral,7.465,4.115
85cf9127fffffff,-46.47,-67.703,84.0,325.683,367.0,32.308,183.67,288.264,0.69,0.0,0.119,2.0,3.0,316.0,10.85,295.65,6.75,63.07,matorral,11.282,14.266
85cf912ffffffff,-46.376,-67.562,1.0,334.21,334.21,6.5,6.5,295.27,0.0,0.0,0.0,1.0,3.0,24.0,10.85,295.65,6.75,63.07,matorral,7.344,0.532
85cf9133fffffff,-46.668,-67.475,90.0,351.632,367.0,39.884,203.44,304.794,0.011,1.0,0.367,2.0,12.0,131.0,10.85,295.65,6.75,63.07,pastizal,15.578,6.635
85cf9137fffffff,-46.616,-67.66,220.0,316.514,367.0,18.143,249.16,288.369,0.782,0.614,0.059,7.0,12.0,310.0,10.85,295.65,6.75,63.07,matorral,7.029,17.723
85cf9193fffffff,-47.301,-67.11,4.0,307.81,312.11,1.12,1.12,281.045,1.0,0.0,0.0,1.0,3.0,123.0,10.33,273.75,6.57,63.87,pastizal,13.42,7.01
85cf91d3fffffff,-47.159,-66.642,2.0,341.565,344.66,4.59,4.63,307.975,0.0,1.0,0.0,1.0,2.0,164.0,10.33,273.75,6.57,63.87,pastizal,38.1,26.823
85cf942ffffffff,-47.737,-65.939,8.0,312.87,347.17,2.268,10.52,286.655,0.75,0.625,0.0,4.0,1.0,39.0,9.62,332.15,7.22,73.99,pastizal,3.362,1.308
85cf955bfffffff,-47.69,-66.127,1.0,367.0,367.0,6.66,6.66,290.66,0.0,1.0,1.0,1.0,1.0,103.0,9.96,251.85,6.54,62.83,pastizal,18.365,7.968
85cf9833fffffff,-45.268,-69.048,1.0,339.76,339.76,45.01,45.01,274.53,0.0,0.0,0.0,1.0,5.0,338.0,7.53,354.05,7.38,69.58,suelo_desnudo,35.384,33.646
85cf9877fffffff,-45.084,-68.764,7.0,333.954,348.91,4.81,7.26,283.864,0.0,0.0,0.0,2.0,5.0,643.0,9.2,262.8,6.74,63.59,pastizal,54.661,60.062
85cf9887fffffff,-45.71,-68.931,6.0,304.783,343.03,1.907,9.44,283.638,0.833,0.833,0.0,1.0,2.0,268.0,8.81,244.55,6.92,63.29,suelo_desnudo,17.48,3.443
85cf988bfffffff,-45.672,-68.605,7.0,305.833,326.55,1.203,2.72,275.51,1.0,0.143,0.0,4.0,10.0,258.0,8.81,244.55,6.92,63.29,suelo_desnudo,37.405,9.639
85cf9893fffffff,-45.912,-68.707,27.0,317.046,343.91,2.086,5.19,277.27,0.852,0.037,0.0,6.0,3.0,565.0,8.81,244.55,6.92,63.29,pastizal,45.841,14.598
85cf9897fffffff,-45.857,-68.891,22.0,321.804,347.44,2.143,4.79,285.365,0.727,0.318,0.0,3.0,3.0,360.0,8.81,244.55,6.92,63.29,pastizal,33.185,14.918
85cf989bfffffff,-45.819,-68.564,187.0,314.811,356.6,2.028,11.28,279.852,0.765,0.278,0.0,12.0,4.0,361.0,8.81,244.55,6.92,63.29,pastizal,47.027,6.975
85cf98affffffff,-45.36,-69.192,4.0,346.832,348.91,8.69,13.98,282.862,0.0,0.0,0.0,1.0,5.0,270.0,8.24,324.85,7.02,68.13,agua,26.868,19.253
85cf98b3fffffff,-45.655,-69.114,4.0,343.308,367.0,6.232,10.48,289.638,0.0,0.0,0.25,3.0,9.0,280.0,8.24,324.85,7.02,68.13,pastizal,8.406,6.469
85cf98b7fffffff,-45.6,-69.297,1.0,334.66,334.66,3.65,3.65,308.83,0.0,1.0,0.0,1.0,2.0,345.0,8.24,324.85,7.02,68.13,suelo_desnudo,17.803,1.038
85cf98bbfffffff,-45.563,-68.97,61.0,335.611,367.0,22.923,148.72,302.387,0.311,0.18,0.197,10.0,11.0,264.0,8.24,324.85,7.02,68.13,pastizal,8.109,4.763
85cf98c3fffffff,-45.633,-68.281,19.0,313.887,337.17,1.951,7.78,284.867,0.842,0.789,0.0,6.0,12.0,450.0,9.05,251.85,7.0,63.48,pastizal,61.687,10.352
85cf98c7fffffff,-45.579,-68.463,1.0,314.21,314.21,1.43,1.43,278.57,1.0,0.0,0.0,1.0,3.0,404.0,9.05,251.85,7.0,63.48,suelo_desnudo,47.285,17.244
85cf98cbfffffff,-45.54,-68.14,1.0,330.53,330.53,1.06,1.06,304.84,0.0,0.0,0.0,1.0,11.0,334.0,9.05,251.85,7.0,63.48,suelo_desnudo,61.527,24.586
85cf98d3fffffff,-45.779,-68.24,186.0,315.049,367.0,2.057,9.36,278.989,0.806,0.269,0.005,12.0,4.0,689.0,9.05,251.85,7.0,63.48,pastizal,55.413,0.303
85cf98dbfffffff,-45.686,-68.099,9.0,310.056,335.54,1.881,4.1,273.599,1.0,0.333,0.0,3.0,2.0,514.0,9.05,251.85,7.0,63.48,pastizal,49.828,8.832
85cf9903fffffff,-44.986,-69.957,6.0,351.99,367.0,113.762,132.45,305.428,0.0,1.0,0.333,1.0,2.0,559.0,7.48,485.45,6.41,71.68,suelo_desnudo,40.538,6.383
85cf9907fffffff,-44.929,-70.138,21.0,358.769,367.0,59.727,132.45,310.001,0.0,1.0,0.476,1.0,2.0,513.0,7.48,485.45,6.41,71.68,pastizal,55.57,4.123
85cf9917fffffff,-45.077,-70.102,1.0,305.53,305.53,0.08,0.08,273.54,1.0,0.0,0.0,1.0,3.0,522.0,7.48,485.45,6.41,71.68,suelo_desnudo,50.705,6.92
85cf992ffffffff,-44.573,-70.39,7.0,341.763,367.0,13.156,20.32,294.911,0.0,0.0,0.143,2.0,8.0,598.0,6.68,693.5,6.52,75.54,suelo_desnudo,58.073,0.809
85cf9953fffffff,-45.009,-69.45,1.0,329.49,329.49,2.89,2.89,277.22,0.0,0.0,0.0,1.0,8.0,901.0,7.53,354.05,7.38,69.58,otro_0,7.588,44.973
85cf995bfffffff,-44.917,-69.306,1.0,327.91,327.91,1.72,1.72,289.87,0.0,0.0,0.0,1.0,4.0,843.0,7.53,354.05,7.38,69.58,pastizal,21.381,58.166
85cf9973fffffff,-44.747,-69.849,1.0,342.59,342.59,1.88,1.88,297.97,0.0,1.0,0.0,1.0,1.0,734.0,7.3,602.25,6.71,73.29,pastizal,47.856,23.101
85cf99c7fffffff,-45.191,-69.738,1.0,333.6,333.6,7.44,7.44,278.61,0.0,0.0,0.0,1.0,5.0,890.0,7.53,354.05,7.38,69.58,pastizal,25.426,16.917
85cf99cbfffffff,-45.156,-69.412,1.0,337.31,337.31,4.97,4.97,288.59,0.0,0.0,0.0,1.0,9.0,890.0,7.53,354.05,7.38,69.58,pastizal,9.592,35.968
85cf99d7fffffff,-45.34,-69.701,2.0,342.6,350.32,15.58,15.58,290.275,0.0,0.0,0.0,1.0,5.0,959.0,7.53,354.05,7.38,69.58,pastizal,34.876,12.804
85cf99dbfffffff,-45.304,-69.374,2.0,334.555,342.68,4.875,5.57,283.42,0.0,0.0,0.0,1.0,5.0,306.0,7.53,354.05,7.38,69.58,suelo_desnudo,26.141,21.253
85cf9a27fffffff,-44.425,-68.286,1.0,336.11,336.11,0.65,0.65,309.49,0.0,1.0,0.0,1.0,1.0,440.0,9.59,251.85,6.6,61.87,pastizal,117.765,59.67
85cf9a43fffffff,-44.601,-67.262,2.0,318.45,325.49,1.095,2.13,279.42,0.5,0.0,0.0,2.0,3.0,282.0,10.75,237.25,6.39,59.36,suelo_desnudo,124.657,44.933
85cf9a73fffffff,-44.495,-67.617,1.0,337.08,337.08,5.43,5.43,311.71,0.0,1.0,0.0,1.0,1.0,263.0,10.75,237.25,6.39,59.36,suelo_desnudo,149.681,70.533
85cf9b2ffffffff,-43.943,-69.39,1.0,328.5,328.5,2.69,2.69,273.67,0.0,0.0,0.0,1.0,7.0,799.0,7.69,478.15,7.05,69.24,pastizal,87.384,17.235
85cf9b43fffffff,-44.224,-68.503,1.0,336.42,336.42,9.09,9.09,306.27,0.0,1.0,0.0,1.0,1.0,632.0,9.52,361.35,6.29,63.74,pastizal,121.334,37.846
85cf9b6bfffffff,-43.876,-68.758,1.0,329.03,329.03,3.08,3.08,282.25,0.0,0.0,0.0,1.0,5.0,386.0,9.52,361.35,6.29,63.74,matorral,138.695,4.529
85cf9bcbfffffff,-44.516,-68.424,9.0,317.644,350.45,3.676,6.32,288.833,0.556,0.556,0.0,2.0,2.0,484.0,8.27,292.0,6.77,66.41,pastizal,102.857,69.286
85cf9bcffffffff,-44.461,-68.602,12.0,317.001,353.6,4.318,8.0,289.424,0.917,1.0,0.0,1.0,2.0,954.0,8.27,292.0,6.77,66.41,pastizal,96.293,65.331
85cf9c07fffffff,-46.354,-68.586,1.0,303.2,303.2,0.04,0.04,280.54,1.0,0.0,0.0,1.0,3.0,377.0,9.85,251.85,6.73,60.56,pastizal,33.448,64.513
85cf9c13fffffff,-46.554,-68.359,25.0,309.855,346.82,1.32,6.09,278.695,0.84,0.12,0.0,5.0,10.0,332.0,9.85,251.85,6.73,60.56,pastizal,40.259,64.814
85cf9c17fffffff,-46.501,-68.545,1.0,348.41,348.41,8.32,8.32,317.49,0.0,1.0,0.0,1.0,1.0,270.0,9.85,251.85,6.73,60.56,suelo_desnudo,29.693,76.397
