hex,lat,lon,n_focos,riesgo_alto,proba_oof,elevacion,temp_media,precip_anual,viento_medio,humedad_relativa,dist_asentamiento_km,dist_ruta_km,cobertura_veg
85ce88cbfffffff,-39.116,-72.939,47.0,0,0.67553526,267.0,11.52,1091.35,2.84,83.2,141.013,177.235,bosque
85ce88cffffffff,-39.049,-73.104,101.0,0,0.66432613,16.0,11.52,1091.35,2.84,83.2,154.532,192.864,bosque
85ce88d3fffffff,-39.344,-73.053,9.0,0,0.48724836,552.0,11.52,1091.35,2.84,83.2,145.803,169.509,bosque
85ce88d7fffffff,-39.277,-73.219,28.0,0,0.5581395,7.0,11.52,1091.35,2.84,83.2,161.774,185.559,agua
85ce88dbfffffff,-39.263,-72.913,148.0,0,0.7398229,270.0,11.52,1091.35,2.84,83.2,137.782,164.973,bosque
85ce8a03fffffff,-38.355,-72.466,2000.0,1,0.98204494,267.0,11.41,1007.4,3.03,79.96,118.676,141.328,cultivo
85ce8a07fffffff,-38.289,-72.629,1301.0,1,0.9851267,260.0,11.41,1007.4,3.03,79.96,134.611,156.992,cultivo
85ce8a0bfffffff,-38.275,-72.33,1809.0,1,0.9835917,348.0,11.41,1007.4,3.03,79.96,114.529,132.519,cultivo
85ce8a0ffffffff,-38.209,-72.492,1538.0,1,0.983763,248.0,11.41,1007.4,3.03,79.96,130.149,148.384,bosque
85ce8a13fffffff,-38.501,-72.44,1823.0,1,0.9850891,255.0,11.41,1007.4,3.03,79.96,108.456,135.881,cultivo
85ce8a17fffffff,-38.435,-72.602,2046.0,1,0.9876166,198.0,11.41,1007.4,3.03,79.96,124.478,151.106,cultivo
85ce8a1bfffffff,-38.421,-72.304,1620.0,1,0.9773213,324.0,11.41,1007.4,3.03,79.96,102.791,125.778,cultivo
85ce8a23fffffff,-38.076,-72.816,700.0,1,0.94734687,189.0,10.89,945.35,4.3,80.31,161.679,180.256,bosque
85ce8a27fffffff,-38.009,-72.978,105.0,0,0.9796323,133.0,10.89,945.35,4.3,80.31,177.55,196.25,bosque
85ce8a2bfffffff,-37.997,-72.68,504.0,1,0.9777623,263.0,10.89,945.35,4.3,80.31,158.02,172.843,cultivo
85ce8a2ffffffff,-37.93,-72.842,4.0,0,0.9635151,422.0,10.89,945.35,4.3,80.31,173.598,188.883,bosque
85ce8a33fffffff,-38.222,-72.791,1201.0,1,0.96255463,311.0,10.89,945.35,4.3,80.31,150.587,172.744,bosque
85ce8a37fffffff,-38.155,-72.953,1607.0,1,0.9725218,117.0,10.89,945.35,4.3,80.31,166.6,188.57,bosque
85ce8a3bfffffff,-38.143,-72.654,1003.0,1,0.9635186,190.0,10.89,945.35,4.3,80.31,145.874,164.299,pastizal
85ce8a43fffffff,-38.261,-72.034,596.0,1,0.8858847,647.0,9.25,985.5,2.13,76.42,97.445,108.934,bosque
85ce8a47fffffff,-38.196,-72.195,896.0,1,0.9797007,470.0,9.25,985.5,2.13,76.42,112.206,124.872,cultivo
85ce8a4bfffffff,-38.182,-71.899,566.0,1,0.63548607,903.0,9.25,985.5,2.13,76.42,96.973,102.713,bosque
85ce8a4ffffffff,-38.116,-72.061,636.0,1,0.9446373,596.0,9.25,985.5,2.13,76.42,111.65,118.597,bosque
85ce8a53fffffff,-38.407,-72.006,888.0,1,0.93669254,546.0,9.25,985.5,2.13,76.42,83.785,100.987,cultivo
85ce8a57fffffff,-38.341,-72.168,1189.0,1,0.97016215,451.0,9.25,985.5,2.13,76.42,99.052,116.714,cultivo
85ce8a5bfffffff,-38.327,-71.872,104.0,0,0.83077735,860.0,9.25,985.5,2.13,76.42,83.143,93.024,bosque
85ce8a63fffffff,-37.984,-72.384,1283.0,1,0.94962746,307.0,11.91,897.9,2.63,77.35,140.757,150.465,bosque
85ce8a73fffffff,-38.13,-72.357,2213.0,1,0.982143,387.0,11.91,897.9,2.63,77.35,127.277,140.837,cultivo
85ce8a77fffffff,-38.063,-72.519,2795.0,1,0.9657949,347.0,11.91,897.9,2.63,77.35,142.568,156.827,pastizal
85ce8a7bfffffff,-38.05,-72.222,1381.0,1,0.97155064,437.0,11.91,897.9,2.63,77.35,126.092,134.516,bosque
85ce8a83fffffff,-38.728,-72.55,270.0,1,0.9764082,109.0,11.41,1007.4,3.03,79.96,108.864,144.277,bosque
85ce8a87fffffff,-38.661,-72.713,341.0,1,0.9818287,190.0,11.41,1007.4,3.03,79.96,124.478,158.428,pastizal
85ce8a8bfffffff,-38.647,-72.413,835.0,1,0.97834593,168.0,11.41,1007.4,3.03,79.96,99.883,132.247,pastizal
85ce8a8ffffffff,-38.581,-72.576,938.0,1,0.9699718,469.0,11.41,1007.4,3.03,79.96,115.778,146.819,pastizal
85ce8a93fffffff,-38.874,-72.523,540.0,1,0.9880833,110.0,11.41,1007.4,3.03,79.96,104.097,143.578,cultivo
85ce8a97fffffff,-38.808,-72.687,248.0,1,0.9785926,92.0,11.41,1007.4,3.03,79.96,119.062,156.829,bosque
85ce8a9bfffffff,-38.794,-72.386,1035.0,1,0.972281,215.0,11.41,1007.4,3.03,79.96,93.418,130.585,pastizal
85ce8aa3fffffff,-38.448,-72.902,1584.0,1,0.99060774,61.0,11.14,1029.3,3.95,82.47,147.721,176.784,pastizal
85ce8aa7fffffff,-38.381,-73.066,1866.0,1,0.91434133,292.0,11.14,1029.3,3.95,82.47,163.753,192.062,bosque
85ce8aabfffffff,-38.368,-72.765,1894.0,1,0.90686744,234.0,11.14,1029.3,3.95,82.47,140.523,166.504,bosque
85ce8aaffffffff,-38.301,-72.928,1263.0,1,0.9600109,280.0,11.14,1029.3,3.95,82.47,156.591,182.037,bosque
85ce8ab3fffffff,-38.594,-72.877,533.0,1,0.9550566,34.0,11.14,1029.3,3.95,82.47,140.213,172.933,bosque
85ce8ab7fffffff,-38.527,-73.04,375.0,1,0.8186088,507.0,11.14,1029.3,3.95,82.47,156.039,187.715,bosque
85ce8abbfffffff,-38.515,-72.739,1442.0,1,0.9862664,104.0,11.14,1029.3,3.95,82.47,131.728,161.687,pastizal
85ce8ac3fffffff,-38.633,-72.114,619.0,1,0.90512675,453.0,9.25,985.5,2.13,76.42,76.485,106.204,pastizal
85ce8ac7fffffff,-38.567,-72.277,1371.0,1,0.9608385,217.0,9.25,985.5,2.13,76.42,92.459,120.885,pastizal
85ce8acbfffffff,-38.552,-71.979,147.0,0,0.7028169,746.0,9.25,985.5,2.13,76.42,71.244,95.196,bosque
85ce8acffffffff,-38.487,-72.141,1164.0,1,0.94745016,387.0,9.25,985.5,2.13,76.42,86.972,110.381,pastizal
85ce8ad3fffffff,-38.779,-72.086,269.0,1,0.8448098,550.0,9.25,985.5,2.13,76.42,68.34,104.451,bosque
85ce8ad7fffffff,-38.713,-72.25,1112.0,1,0.9674027,303.0,9.25,985.5,2.13,76.42,84.059,118.074,cultivo
85ce8adbfffffff,-38.698,-71.951,60.0,0,0.6869409,617.0,9.25,985.5,2.13,76.42,60.535,91.977,bosque
85ce8b1bfffffff,-37.952,-73.44,86.0,0,0.8379755,9.0,12.7,938.05,6.39,82.66,214.824,236.381,bosque
85ce8b53fffffff,-37.941,-73.14,18.0,0,0.9738229,449.0,10.89,945.35,4.3,80.31,193.477,212.279,bosque
85ce8b8bfffffff,-38.177,-73.554,4.0,0,0.75950444,0.0,12.44,1000.1,6.34,83.99,212.042,238.676,agua
85ce8b97fffffff,-38.335,-73.833,2.0,0,0.017787611,0.0,12.44,1000.1,6.34,83.99,228.619,259.241,agua
85ce8b9bfffffff,-38.324,-73.53,305.0,1,0.012515161,0.0,12.44,1000.1,6.34,83.99,203.907,233.241,agua
85ce8bc3fffffff,-38.166,-73.253,715.0,1,0.92052215,543.0,10.89,945.35,4.3,80.31,188.797,213.41,bosque
85ce8bc7fffffff,-38.098,-73.416,977.0,1,0.9647638,23.0,10.89,945.35,4.3,80.31,204.935,229.218,pastizal
85ce8bcbfffffff,-38.087,-73.115,1084.0,1,0.90090215,574.0,10.89,945.35,4.3,80.31,182.645,204.456,bosque
85ce8bcffffffff,-38.02,-73.278,486.0,1,0.96882623,528.0,10.89,945.35,4.3,80.31,198.72,220.395,bosque
85ce8bd3fffffff,-38.313,-73.229,572.0,1,0.9818731,173.0,10.89,945.35,4.3,80.31,179.819,207.486,bosque
85ce8bd7fffffff,-38.245,-73.391,2683.0,1,0.95539784,282.0,10.89,945.35,4.3,80.31,195.916,223.031,bosque
85ce8bdbfffffff,-38.234,-73.091,540.0,1,0.8632233,493.0,10.89,945.35,4.3,80.31,172.682,197.679,bosque
85ce8c03fffffff,-39.95,-73.26,118.0,0,0.2131443,330.0,10.93,1109.6,2.15,83.01,150.342,140.222,bosque
85ce8c07fffffff,-39.883,-73.427,13.0,0,0.07990801,15.0,10.93,1109.6,2.15,83.01,166.365,156.17,agua
85ce8c0bfffffff,-39.869,-73.117,28.0,0,0.38599512,129.0,10.93,1109.6,2.15,83.01,144.056,136.854,bosque
85ce8c0ffffffff,-39.802,-73.285,15.0,0,0.35894072,148.0,10.93,1109.6,2.15,83.01,158.019,152.428,bosque
85ce8c13fffffff,-40.099,-73.234,8.0,0,0.44524437,339.0,10.93,1109.6,2.15,83.01,139.501,128.998,bosque
85ce8c1bfffffff,-40.017,-73.092,399.0,1,0.7057393,110.0,10.93,1109.6,2.15,83.01,134.379,124.357,bosque
85ce8c3bfffffff,-39.735,-73.452,2.0,0,0.068277925,0.0,12.32,1138.8,6.13,84.27,172.388,168.134,agua
85ce8c43fffffff,-39.854,-72.809,61.0,0,0.5221606,69.0,10.62,1073.1,2.21,82.17,117.549,120.407,bosque
85ce8c47fffffff,-39.787,-72.976,42.0,0,0.40471214,12.0,10.62,1073.1,2.21,82.17,131.483,135.12,bosque
85ce8c4bfffffff,-39.772,-72.668,59.0,0,0.29797193,153.0,10.62,1073.1,2.21,82.17,105.059,117.685,bosque
85ce8c4ffffffff,-39.706,-72.835,40.0,0,0.52792066,52.0,10.62,1073.1,2.21,82.17,119.535,133.73,bosque
85ce8c53fffffff,-40.002,-72.782,67.0,0,0.57959086,121.0,10.62,1073.1,2.21,82.17,115.408,106.296,pastizal
85ce8c57fffffff,-39.935,-72.95,3.0,0,0.2139639,479.0,10.62,1073.1,2.21,82.17,130.62,121.455,bosque
85ce8c5bfffffff,-39.92,-72.641,98.0,0,0.3706699,140.0,10.62,1073.1,2.21,82.17,104.263,106.12,bosque
85ce8c63fffffff,-39.573,-73.168,54.0,0,0.6345841,171.0,11.16,1131.5,2.65,83.17,149.547,164.022,bosque
85ce8c6bfffffff,-39.492,-73.027,416.0,1,0.13842386,19.0,11.16,1131.5,2.65,83.17,139.239,159.112,bosque
85ce8c6ffffffff,-39.425,-73.194,37.0,0,0.5463015,147.0,11.16,1131.5,2.65,83.17,154.9,175.239,bosque
85ce8c73fffffff,-39.721,-73.143,119.0,0,0.73759335,20.0,11.16,1131.5,2.65,83.17,145.888,150.142,bosque
85ce8c77fffffff,-39.654,-73.31,80.0,0,0.23269758,470.0,11.16,1131.5,2.65,83.17,160.645,165.395,bosque
85ce8c7bfffffff,-39.639,-73.002,157.0,1,0.65028363,30.0,11.16,1131.5,2.65,83.17,134.401,149.367,bosque
85ce8c83fffffff,-40.33,-73.352,46.0,0,0.555902,26.0,10.63,1131.5,1.99,84.18,137.789,126.723,bosque
85ce8c87fffffff,-40.263,-73.521,2.0,0,0.09628738,665.0,10.63,1131.5,1.99,84.18,153.848,142.806,bosque
85ce8c8bfffffff,-40.248,-73.209,111.0,0,0.625839,258.0,10.63,1131.5,1.99,84.18,129.886,119.041,bosque
85ce8c8ffffffff,-40.181,-73.377,5.0,0,0.04048151,735.0,10.63,1131.5,1.99,84.18,146.048,135.213,bosque
85ce8c93fffffff,-40.479,-73.327,176.0,1,0.8631522,76.0,10.63,1131.5,1.99,84.18,131.134,119.958,pastizal
85ce8c97fffffff,-40.412,-73.496,28.0,0,0.18565221,420.0,10.63,1131.5,1.99,84.18,146.875,135.711,bosque
85ce8c9bfffffff,-40.396,-73.183,471.0,1,0.7452701,91.0,10.63,1131.5,1.99,84.18,121.791,110.698,bosque
85ce8cabfffffff,-39.965,-73.571,2.0,0,0.71092683,39.0,11.62,1142.45,4.77,83.49,171.833,161.276,bosque
85ce8cc3fffffff,-40.232,-72.897,253.0,1,0.83535945,89.0,10.93,1109.6,2.15,83.01,107.295,96.883,pastizal
85ce8cc7fffffff,-40.166,-73.066,101.0,0,0.86199254,338.0,10.93,1109.6,2.15,83.01,123.381,112.917,bosque
85ce8ccbfffffff,-40.15,-72.756,232.0,1,0.6352256,156.0,10.93,1109.6,2.15,83.01,102.703,92.994,cultivo
85ce8ccffffffff,-40.084,-72.924,67.0,0,0.9058028,156.0,10.93,1109.6,2.15,83.01,118.491,108.6,bosque
85ce8cd3fffffff,-40.38,-72.871,101.0,0,0.9005116,81.0,10.93,1109.6,2.15,83.01,97.648,86.774,pastizal
85ce8cd7fffffff,-40.314,-73.04,360.0,1,0.87010616,30.0,10.93,1109.6,2.15,83.01,113.752,102.894,pastizal
85ce8cdbfffffff,-40.298,-72.729,81.0,0,0.8426058,178.0,10.93,1109.6,2.15,83.01,91.247,80.91,cultivo
85ce8e03fffffff,-39.38,-72.278,46.0,0,0.3087173,319.0,10.81,1091.35,1.86,82.49,82.956,116.26,bosque
85ce8e07fffffff,-39.314,-72.443,194.0,1,0.46547872,238.0,10.81,1091.35,1.86,82.49,98.948,131.182,cultivo
85ce8e0bfffffff,-39.299,-72.14,36.0,0,0.14910904,252.0,10.81,1091.35,1.86,82.49,78.495,114.521,agua
85ce8e0ffffffff,-39.233,-72.305,135.0,0,0.81327826,241.0,10.81,1091.35,1.86,82.49,90.62,130.299,cultivo
85ce8e13fffffff,-39.527,-72.25,17.0,0,0.4402157,204.0,10.81,1091.35,1.86,82.49,73.801,102.68,pastizal
85ce8e17fffffff,-39.461,-72.416,57.0,0,0.44468674,315.0,10.81,1091.35,1.86,82.49,89.73,118.027,bosque
85ce8e1bfffffff,-39.445,-72.112,11.0,0,0.24176787,467.0,10.81,1091.35,1.86,82.49,67.001,101.691,bosque
85ce8e23fffffff,-39.101,-72.635,602.0,1,0.9841241,106.0,11.31,1073.1,1.82,81.76,114.713,158.779,cultivo
85ce8e27fffffff,-39.035,-72.8,247.0,1,0.91916496,74.0,11.31,1073.1,1.82,81.76,128.109,170.609,bosque
85ce8e2bfffffff,-39.021,-72.497,421.0,1,0.89902824,144.0,11.31,1073.1,1.82,81.76,101.788,144.755,bosque
85ce8e2ffffffff,-38.955,-72.661,261.0,1,0.9563304,102.0,11.31,1073.1,1.82,81.76,115.744,156.946,bosque
85ce8e33fffffff,-39.248,-72.608,175.0,1,0.74223214,646.0,11.31,1073.1,1.82,81.76,114.971,146.358,bosque
85ce8e37fffffff,-39.182,-72.774,46.0,0,0.984982,102.0,11.31,1073.1,1.82,81.76,128.115,161.723,bosque
85ce8e3bfffffff,-39.168,-72.47,730.0,1,0.96083134,205.0,11.31,1073.1,1.82,81.76,102.111,145.007,cultivo
85ce8e43fffffff,-39.282,-71.839,32.0,0,0.24324262,312.0,8.16,1069.45,2.15,80.64,58.115,96.297,bosque
85ce8e47fffffff,-39.217,-72.003,9.0,0,0.47032607,474.0,8.16,1069.45,2.15,80.64,65.983,111.398,otro_0
85ce8e4bfffffff,-39.201,-71.703,2.0,0,0.16679318,880.0,8.16,1069.45,2.15,80.64,43.288,92.001,bosque
85ce8e53fffffff,-39.428,-71.81,7.0,0,0.14730689,1272.0,8.16,1069.45,2.15,80.64,48.054,83.28,bosque
85ce8e57fffffff,-39.364,-71.975,1488.0,1,0.036794096,956.0,8.16,1069.45,2.15,80.64,63.082,98.835,bosque
85ce8e5bfffffff,-39.347,-71.674,10.0,0,0.2218657,450.0,8.16,1069.45,2.15,80.64,49.507,81.541,bosque
85ce8e63fffffff,-39.006,-72.195,488.0,1,0.83447284,274.0,11.31,1073.1,1.82,81.76,75.571,119.209,bosque
85ce8e67fffffff,-38.94,-72.359,1373.0,1,0.97260463,214.0,11.31,1073.1,1.82,81.76,89.529,130.973,cultivo
85ce8e6bfffffff,-38.925,-72.059,206.0,1,0.7579274,355.0,11.31,1073.1,1.82,81.76,63.458,105.249,pastizal
85ce8e6ffffffff,-38.859,-72.222,462.0,1,0.87154585,244.0,11.31,1073.1,1.82,81.76,78.228,117.503,bosque
85ce8e73fffffff,-39.152,-72.168,105.0,0,0.9173508,417.0,11.31,1073.1,1.82,81.76,76.431,123.104,bosque
85ce8e77fffffff,-39.087,-72.332,653.0,1,0.92969567,314.0,11.31,1073.1,1.82,81.76,88.562,133.401,cultivo
85ce8e7bfffffff,-39.071,-72.031,81.0,0,0.90039605,327.0,11.31,1073.1,1.82,81.76,62.617,108.55,pastizal
85ce8e83fffffff,-39.756,-72.362,10.0,0,0.06333608,758.0,10.62,1073.1,2.21,82.17,78.759,94.865,bosque
85ce8e87fffffff,-39.69,-72.528,90.0,0,0.3325465,231.0,10.62,1073.1,2.21,82.17,93.368,110.886,bosque
85ce8e8bfffffff,-39.674,-72.223,8.0,0,0.09232041,131.0,10.62,1073.1,2.21,82.17,67.484,90.062,bosque
85ce8e8ffffffff,-39.609,-72.389,133.0,0,0.06645778,373.0,10.62,1073.1,2.21,82.17,82.795,105.8,bosque
85ce8e93fffffff,-39.903,-72.334,3.0,0,0.03790929,783.0,10.62,1073.1,2.21,82.17,78.081,85.712,bosque
85ce8e97fffffff,-39.838,-72.501,59.0,0,0.14026928,230.0,10.62,1073.1,2.21,82.17,91.146,101.676,bosque
85ce8e9bfffffff,-39.821,-72.195,6.0,0,0.0650405,924.0,10.62,1073.1,2.21,82.17,64.851,78.876,bosque
85ce8ea3fffffff,-39.477,-72.721,47.0,0,0.8220035,85.0,10.81,1091.35,1.86,82.49,114.071,137.539,bosque
85ce8ea7fffffff,-39.411,-72.887,15.0,0,0.5263731,209.0,10.81,1091.35,1.86,82.49,129.896,153.5,bosque
85ce8eabfffffff,-39.396,-72.582,151.0,1,0.4268965,125.0,10.81,1091.35,1.86,82.49,105.709,133.554,bosque
85ce8eaffffffff,-39.329,-72.747,18.0,0,0.44284818,434.0,10.81,1091.35,1.86,82.49,121.728,149.213,bosque
85ce8eb3fffffff,-39.624,-72.695,4.0,0,0.40207025,318.0,10.81,1091.35,1.86,82.49,108.405,126.934,bosque
85ce8eb7fffffff,-39.558,-72.861,139.0,0,0.7102292,123.0,10.81,1091.35,1.86,82.49,123.724,143.01,bosque
85ce8ebbfffffff,-39.543,-72.555,37.0,0,0.62199795,148.0,10.81,1091.35,1.86,82.49,98.355,121.634,bosque
85ce8ec3fffffff,-39.657,-71.919,8.0,0,0.20729807,367.0,8.16,1069.45,2.15,80.64,42.214,72.914,bosque
85ce8ec7fffffff,-39.592,-72.085,7.0,0,0.19239473,797.0,8.16,1069.45,2.15,80.64,57.945,87.594,bosque
85ce8ecffffffff,-39.51,-71.947,1.0,0,0.2403657,1096.0,8.16,1069.45,2.15,80.64,51.092,87.552,bosque
85ce8ed7fffffff,-39.739,-72.057,4.0,0,0.042397022,818.0,8.16,1069.45,2.15,80.64,52.616,74.464,bosque
85ce9003fffffff,-40.083,-67.905,5.0,0,0.0022336259,639.0,11.67,222.65,5.92,53.86,57.4,56.295,matorral
85ce900bfffffff,-39.998,-67.78,64.0,0,0.0023062155,565.0,11.67,222.65,5.92,53.86,65.437,62.349,matorral
85ce9013fffffff,-40.225,-67.867,2.0,0,0.0035578117,729.0,11.67,222.65,5.92,53.86,41.291,40.266,matorral
85ce9017fffffff,-40.168,-68.031,6.0,0,0.0009638981,781.0,11.67,222.65,5.92,53.86,52.084,51.231,matorral
85ce9023fffffff,-39.826,-68.268,1.0,0,0.0016781649,622.0,11.67,222.65,5.92,53.86,22.263,78.787,matorral
85ce9027fffffff,-39.767,-68.43,1.0,0,0.009473007,777.0,11.67,222.65,5.92,53.86,7.142,65.412,matorral
85ce902ffffffff,-39.683,-68.304,4.0,0,0.0025609965,617.0,11.67,222.65,5.92,53.86,16.643,64.423,matorral
85ce9037fffffff,-39.91,-68.394,3.0,0,0.0037243546,648.0,11.67,222.65,5.92,53.86,22.327,80.421,matorral
85ce9047fffffff,-39.913,-67.656,23.0,0,0.0068652243,508.0,13.85,222.65,5.26,49.62,74.099,69.292,matorral
85ce9057fffffff,-40.055,-67.617,10.0,0,0.0017028904,473.0,13.85,222.65,5.26,49.62,58.736,53.291,matorral
85ce905bfffffff,-40.026,-67.331,2.0,0,0.010905079,325.0,13.85,222.65,5.26,49.62,53.825,53.093,matorral
85ce9063fffffff,-39.714,-67.855,3.0,0,0.0022130273,452.0,12.66,240.9,5.64,53.26,54.598,77.314,matorral
85ce906bfffffff,-39.63,-67.731,2.0,0,0.0040670712,473.0,12.66,240.9,5.64,53.26,66.096,66.302,matorral
85ce907bfffffff,-39.771,-67.694,14.0,0,0.0051111947,421.0,12.66,240.9,5.64,53.26,68.661,81.102,matorral
85ce9083fffffff,-40.453,-67.955,3.0,0,0.00191837,821.0,10.13,200.75,6.37,56.71,22.38,21.691,matorral
85ce9087fffffff,-40.396,-68.12,1.0,0,0.0019521093,978.0,10.13,200.75,6.37,56.71,37.224,35.624,pastizal
85ce908bfffffff,-40.367,-67.829,3.0,0,0.0022459123,761.0,10.13,200.75,6.37,56.71,25.178,24.27,pastizal
85ce909bfffffff,-40.51,-67.791,1.0,0,0.0032967313,696.0,10.13,200.75,6.37,56.71,9.098,8.271,matorral
85ce90a3fffffff,-40.195,-68.321,1.0,0,0.0016099473,981.0,11.67,222.65,5.92,53.86,54.398,63.676,pastizal
85ce90abfffffff,-40.11,-68.194,5.0,0,0.002966004,819.0,11.67,222.65,5.92,53.86,49.938,63.874,matorral
85ce90affffffff,-40.053,-68.358,6.0,0,0.001202102,846.0,11.67,222.65,5.92,53.86,38.308,77.512,matorral
85ce90b3fffffff,-40.338,-68.284,5.0,0,0.002174694,999.0,11.67,222.65,5.92,53.86,52.373,49.952,pastizal
85ce90b7fffffff,-40.28,-68.448,2.0,0,0.0014984072,996.0,11.67,222.65,5.92,53.86,61.959,63.353,pastizal
85ce90bbfffffff,-40.253,-68.157,13.0,0,0.0036406782,890.0,11.67,222.65,5.92,53.86,50.262,49.506,pastizal
85ce90c7fffffff,-40.282,-67.704,2.0,0,0.002736916,650.0,12.45,208.05,5.77,51.37,34.151,30.365,matorral
85ce90cbfffffff,-40.253,-67.416,1.0,0,0.0019236268,500.0,12.45,208.05,5.77,51.37,31.215,29.995,matorral
85ce90cffffffff,-40.196,-67.579,1.0,0,0.0025938263,557.0,12.45,208.05,5.77,51.37,43.871,37.33,matorral
85ce90d3fffffff,-40.48,-67.502,2.0,0,0.0014850349,557.0,12.45,208.05,5.77,51.37,20.62,5.714,matorral
85ce9107fffffff,-39.615,-69.209,26.0,0,0.0064797085,389.0,12.67,248.2,5.44,56.48,12.897,11.093,matorral
85ce910ffffffff,-39.532,-69.081,1.0,0,0.09706662,370.0,12.67,248.2,5.44,56.48,18.178,14.518,agua
85ce9133fffffff,-39.556,-69.372,68.0,0,0.50753415,466.0,12.62,321.2,5.05,56.82,8.021,4.43,matorral
85ce9147fffffff,-39.508,-68.791,11.0,0,0.0016623288,409.0,12.67,248.2,5.44,56.48,27.39,24.834,suelo_desnudo
85ce915bfffffff,-39.625,-68.467,1.0,0,0.051292114,781.0,12.67,248.2,5.44,56.48,11.131,50.753,matorral
85ce918ffffffff,-39.902,-69.14,1.0,0,0.03354573,661.0,10.33,346.75,5.42,61.29,44.56,35.871,matorral
85ce9193fffffff,-40.19,-69.07,2.0,0,0.039156124,1013.0,10.33,346.75,5.42,61.29,53.086,65.249,pastizal
85ce9197fffffff,-40.13,-69.235,143.0,0,0.03506927,1003.0,10.33,346.75,5.42,61.29,45.846,52.272,pastizal
85ce91a3fffffff,-39.783,-69.468,15.0,0,0.011209772,402.0,10.33,346.75,5.42,61.29,32.978,8.838,suelo_desnudo
85ce91abfffffff,-39.699,-69.338,19.0,0,0.11990725,390.0,10.33,346.75,5.42,61.29,20.417,7.635,matorral
85ce91affffffff,-39.639,-69.502,2.0,0,0.05911693,466.0,10.33,346.75,5.42,61.29,17.94,5.826,matorral
85ce91b7fffffff,-39.867,-69.598,6.0,0,0.026152438,507.0,10.33,346.75,5.42,61.29,43.366,10.591,matorral
85ce91bbfffffff,-39.843,-69.304,1.0,0,0.017997887,622.0,10.33,346.75,5.42,61.29,35.995,22.457,matorral
85ce91c7fffffff,-39.877,-68.848,2.0,0,0.0024919761,684.0,10.49,237.25,5.75,57.74,35.028,52.038,matorral
85ce91cbfffffff,-39.852,-68.557,3.0,0,0.00236421,906.0,10.49,237.25,5.75,57.74,15.327,67.877,pastizal
85ce91cffffffff,-39.793,-68.72,1.0,0,0.00494692,574.0,10.49,237.25,5.75,57.74,21.109,55.209,matorral
85ce91d3fffffff,-40.079,-68.648,1.0,0,0.0011879095,892.0,10.49,237.25,5.75,57.74,41.73,79.018,matorral
85ce91dbfffffff,-39.995,-68.521,12.0,0,0.0031709236,959.0,10.49,237.25,5.75,57.74,30.212,82.739,pastizal
85ce9213fffffff,-39.63,-67.004,3.0,0,0.012571121,79.0,15.15,233.6,4.86,48.92,57.362,56.706,matorral
85ce9217fffffff,-39.574,-67.164,3.0,0,0.044324476,107.0,15.15,233.6,4.86,48.92,53.179,53.237,matorral
85ce921bfffffff,-39.545,-66.883,1.0,0,0.106851146,297.0,15.15,233.6,4.86,48.92,47.989,47.242,matorral
85ce9253fffffff,-39.516,-66.603,4.0,0,0.07290909,293.0,15.15,233.6,4.86,48.92,53.259,47.878,matorral
85ce9283fffffff,-39.855,-67.086,7.0,0,0.007223525,209.0,14.88,237.25,4.83,48.73,73.917,67.093,matorral
85ce9287fffffff,-39.8,-67.247,1.0,0,0.0112744365,265.0,14.88,237.25,4.83,48.73,78.618,75.648,matorral
85ce928ffffffff,-39.715,-67.125,9.0,0,0.010554502,166.0,14.88,237.25,4.83,48.73,68.353,67.785,matorral
85ce9293fffffff,-39.996,-67.047,5.0,0,0.0053219525,214.0,14.88,237.25,4.83,48.73,59.618,51.133,matorral
85ce929bfffffff,-39.911,-66.925,3.0,0,0.0054272036,178.0,14.88,237.25,4.83,48.73,72.154,60.123,matorral
85ce92a3fffffff,-39.602,-67.447,2.0,0,0.010277931,235.0,14.54,240.9,4.99,49.35,61.011,59.864,matorral
85ce92b7fffffff,-39.687,-67.57,1.0,0,0.018627109,279.0,14.54,240.9,4.99,49.35,71.95,70.151,matorral
85ce92bbfffffff,-39.659,-67.286,2.0,0,0.013222777,180.0,14.54,240.9,4.99,49.35,64.422,64.112,matorral
85ce92c3fffffff,-39.741,-66.683,41.0,0,0.04062447,183.0,15.15,233.6,4.86,48.92,72.954,72.125,matorral
85ce92cbfffffff,-39.656,-66.562,94.0,0,0.023752768,288.0,15.15,233.6,4.86,48.92,65.279,63.161,matorral
85ce92cffffffff,-39.601,-66.722,1.0,0,0.010173782,284.0,15.15,233.6,4.86,48.92,57.109,56.271,matorral
85ce92d7fffffff,-39.826,-66.803,1.0,0,0.06592078,101.0,15.15,233.6,4.86,48.92,79.785,69.596,matorral
85ce92dbfffffff,-39.796,-66.522,67.0,0,0.05773492,264.0,15.15,233.6,4.86,48.92,77.175,76.655,matorral
85ce9397fffffff,-39.541,-68.341,1.0,0,0.006518944,826.0,12.66,240.9,5.64,53.26,24.023,51.104,matorral
85ce9403fffffff,-41.08,-67.637,4.0,0,0.0038499483,689.0,10.39,200.75,6.07,55.63,46.054,44.318,matorral
85ce940ffffffff,-40.937,-67.676,1.0,0,0.0012470952,765.0,10.39,200.75,6.07,55.63,36.235,29.305,matorral
85ce941bfffffff,-41.135,-67.471,1.0,0,0.0015407703,944.0,10.39,200.75,6.07,55.63,61.133,57.28,pastizal
